"Zone" "Ward" "Area" "Location" "Street" "Cases" "importDate"
14 189 "Pallikaranai" "Labour Colony" "Labour Colony 1st Cross Street" 1 2021-05-15
14 189 "Pallikaranai" "Pallikaranai" "Thullukkanathamman Koil 7th Street" 1 2021-05-15
14 189 "Pallikaranai" "Anna M.G.R. Nagar" "Anna M.G.R. Nagar" 1 2021-05-15
14 189 "Pallikaranai" "Periyar Nagar" "Periyar nagar Thiruvalluvar street" 1 2021-05-15
14 189 "Pallikaranai" "Adhisami Nagar" "Adhisami Nagar Main Road" 1 2021-05-15
14 189 "Pallikaranai" "Ambedkar Nagar" "Dr. Ambedkar Nagar Cross Street" 1 2021-05-15
14 189 "Pallikaranai" "Meenatchipuram Street" "Meenatchipuram 1st Street" 1 2021-05-15
14 189 "Pallikaranai" "Rajalaksmi Nagar" "Rajalaksmi Nagar 5th Cross Street" 1 2021-05-15
14 190 "Pallikaranai" "Ambedkar Nagar" "Ambedkar Nagar Nehru 2nd Street" 2 2021-05-15
14 190 "Pallikaranai" "Thiruvalluvar Street (190 Ward)" "Thiruvalluvar Street 190 Ward" 2 2021-05-15
14 190 "Pallikaranai" "Pasumpon Nagar" "Pasumpon Nagar 5th Street" 2 2021-05-15
14 190 "Pallikaranai" "Adhimoolam Nagar" "Adhimoolam Nagar" 2 2021-05-15
14 190 "Pallikaranai" "Varadharajapuram Main Road" "Varadharajapuram Main Road" 2 2021-05-15
14 190 "PALLIKARANAI" "PALLIKARANAI" "VELACHERY MAIN ROAD" 2 2021-05-15
14 190 "Pallikaranai" "Rajivi Gandhi Street" "Rajivi Gandhi Street" 2 2021-05-15
14 190 "Pallikaranai" "Pallikaranai" "Ambikeswaran Street" 2 2021-05-15
14 190 "Pallikaranai" "Thiruvalluvar Street 1st Cross Street" "Thiruvalluvar Street 1st Cross Street" 2 2021-05-15
14 190 "Pallikaranai" "Nehru Street (190 Ward)" "Nehru Street 190 Ward" 1 2021-05-15
14 190 "Pallikaranai" "Immanuvel Street" "Immanuvel Street" 1 2021-05-15
14 190 "Pallikaranai" "Theradi Street" "Theradi Street" 1 2021-05-15
14 190 "Pallikaranai" "Varadharajapuram" "Varadharajapuram 4 th Cross street" 1 2021-05-15
14 190 "Pallikaranai" "Sai Balaji Nagar" "Sai Balaji Nagar" 1 2021-05-15
14 190 "Pallikaranai" "Pallikaranai" "Vivekanantha Street" 1 2021-05-15
14 190 "Pallikaranai" "Ambal Nagar" "Ambal Nagar Annai Garden" 1 2021-05-15
14 190 "Pallikaranai" "Kamaraj Street" "Kamaraj Street" 1 2021-05-15
14 190 "Pallikaranai" "Ambedkar Nagar" "Ambedkar Nagar  Main road" 1 2021-05-15
14 190 "Pallikaranai" "Jeeva Nagar" "Jeeva Nagar Main Road" 1 2021-05-15
14 190 "Pallikaranai" "Pallikaranai" "Bharathidasan  3rd Cross Street" 1 2021-05-15
14 190 "null" "Vallal Pari Nagar" "Vallal Pari Nagar 14th 2nd Cross Street" 1 2021-05-15
14 190 "Pallikaranai" "Bharathidasan 2nd Street" "Bharathidasan 2nd Street" 1 2021-05-15
14 190 "Pallikaranai" "Ambal Nagar Main Road" "Ambal Nagar Main Road" 1 2021-05-15
14 190 "Pallikaranai" "Pallikaranai" "Gandhi Cross Street Ext" 1 2021-05-15
14 190 "Pallikaranai" "Vivekanantha Nagar" "Vivekanandha Nagar 13th Street" 1 2021-05-15
14 190 "Pallikaranai" "Bhavaniamman Koil Street" "Bhavaniamman Koil Cross street" 1 2021-05-15
14 190 "Pallikaranai" "Meenatchi Nagar 1st Street" "Meenatchi Nagar 1st Street" 1 2021-05-15
14 190 "Pallikaranai" "Sai Ganesh Nagar" "Sai Ganesh Nagar 7th Cross Street" 1 2021-05-15
14 190 "Pallikaranai" "Pallikaranai" "Kinatru Anugu Salai" 1 2021-05-15
14 190 "Pallikaranai" "Veeraswamy Nagar" "Veeraswamy Nagar" 1 2021-05-15
14 191 "JALADIANPET" "SELENE ESTAE APPROACH ROAD" "SELENE ESTAE APPROACH ROAD" 2 2021-05-15
14 191 "Jaladianpet" "Nesavalar Nagar" "Nesavalar Nagar Periyar Salai" 2 2021-05-15
14 191 "Jaladianpet" "Jaladianpet" "Balaji Street" 2 2021-05-15
14 191 "Jaladianpet" "PADMAVATHI NAGAR" "PADMAVATHI NAGAR MAIN ROAD" 2 2021-05-15
14 191 "Jaladianpet" "Pallavan Nagar" "Pallavan Nagar 2nd  Street" 2 2021-05-15
14 191 "Jaladianpet" "JAYACHANDRAN NAGAR" "JAYACHANDRAN NAGAR 1ST MAIN ROAD" 2 2021-05-15
14 191 "JALADIANPET" "Green Court" "Green Court Main Road" 2 2021-05-15
14 191 "Jaladianpet" "Jaladianpet" "Kattabomman Street" 1 2021-05-15
14 191 "Jaladianpet" "Pallavan Nagar" "Pallavan Nagar Bagavathsingh Street" 1 2021-05-15
14 191 "Jaladianpet" "Nesavalar Nagar" "Periyar Salai" 1 2021-05-15
14 191 "Jaladianpet" "Jaladianpet" "JAGANNATHAPURAM CROSS STREET" 1 2021-05-15
14 191 "Jaladianpet" "PADMAVATHI NAGAR" "Rajeshwari Street" 1 2021-05-15
14 191 "Jaladianpet" "Jaladianpet" "Maanikkam Street" 1 2021-05-15
14 191 "Jaladianpet" "Thiruvalluvar Street" "Thiruvalluvar Street" 1 2021-05-15
14 191 "null" "Ex- Servicemen Colony" "Ex- Servicemen Colony 4th  Street" 1 2021-05-15
14 191 "Jaladianpet" "R.G. Nagar" "R.G. Nagar 2nd  Street" 1 2021-05-15
14 191 "Jaladianpet" "Nesavalar Nagar" "Logambal Street" 1 2021-05-15
14 191 "Jaladianpet" "Nesavalar Nagar" "Nesavalar Nagar Indira Gandhi Street" 1 2021-05-15
14 191 "Jaladianpet" "ANCHANEYA NAGAr" "ANCHANEYA NAGAR KALAIVANAR STREET" 1 2021-05-15
15 192 "CHINNA NEELANGARAI" "SINGARAVELAR NAGAR" "SINGARAVELAR MAIN ROAD" 2 2021-05-15
15 192 "NEELANGARAI" "KAPALEESWARA NAGAR" "KAPALEESWARA NAGAR SOUTH   T2ND CROSS ST" 2 2021-05-15
15 192 "NEELANGARAI" "NEELANGARAI" "RUBY COMPLEX MAIN ROAD" 2 2021-05-15
15 192 "NEELANGARAI" "GAJIRA GARDEN" "GAJIRA GARDEN 2ND CROSS STREET" 1 2021-05-15
15 192 "NEELANGARAI" "BHARATHIYAR NAGAR" "BHARATHIYAR NAGAR  9TH STREET" 1 2021-05-15
15 192 "NEELANGARAI" "WORKERS ESTIMATE" "WORKERS ESTATE 2ND  CROSS STREET" 1 2021-05-15
15 192 "NEELANGARAI" "WORKERS ESTIMATE" "WORKERS ESTATE IST  CROSS STREET" 1 2021-05-15
15 192 "NEELANGARAI" "NEELANGARAI" "SENGENI AMMAN KOIL STREET" 1 2021-05-15
15 192 "NEELANGARAI" "WORKERS ESTIMATE" "WORKERS ESTATE 2ND  MAIN ROAD" 1 2021-05-15
15 193 "THORAIPAKKAM" "SAI NAGAR" "SAI NAGAR 7TH  CROSS STREET" 2 2021-05-15
15 193 "THORAIPAKKAM" "THORAIPAKKAM" "PILLAIYAR KOIL STREET" 2 2021-05-15
15 193 "THORAIPAKKAM" "THORAIPAKKAM" "CL MEHTA SALAI" 2 2021-05-15
15 193 "THORAIPAKKAM" "VENKATESWARA NAGAR" "Venkateswara Nagar Company Street" 2 2021-05-15
15 193 "THORAIPAKKAM" "PANDIAN NAGAR" "PANDIYAN NAGAR 2ND ST" 1 2021-05-15
15 193 "THORAIPAKKAM" "THORAIPAKKAM" "MCN NAGAR" 1 2021-05-15
15 193 "THORAIPAKKAM" "KASTHURIBAI NAGAR" "KASTHURIBAI NAGAR 6TH ST" 1 2021-05-15
15 193 "THORAIPAKKAM" "THORAIPAKKAM" "SAI NAGAR  2ND  STREET" 1 2021-05-15
15 193 "THORAIPAKKAM" "THORAIPAKKAM" "PANDIAN NAGAR" 1 2021-05-15
15 193 "THORAIPAKKAM" "GANESH NAGAR" "MAHALAKSHMI STREET" 1 2021-05-15
15 193 "THORAIPAKKAM" "THORAIPAKKAM" "KAMARAJAR STREET" 1 2021-05-15
15 193 "THORAIPAKKAM" "THORAIPAKKAM" "ANAND NAGAR" 1 2021-05-15
15 193 "THORAIPAKKAM" "KARPAGA VINAYAGA NAGAR" "Karpagavinayagar 6th Main road" 1 2021-05-15
15 193 "THORAIPAKKAM" "V.G.P AVENUE" "V.G.P AVENUE MAIN ROAD" 1 2021-05-15
15 193 "THORAIPAKKAM" "THORAIPAKKAM" "BALAMURUGAN GARDEN MAIN ROAD" 1 2021-05-15
15 193 "THORAIPAKKAM" "THORAIPAKKAM" "R.E. NAGAR" 1 2021-05-15
15 193 "THORAIPAKKAM" "THORAIPAKKAM" "PVS NAGAR 1ST MAIN ROAD" 1 2021-05-15
15 194 "THORAIPAKKAM" "SECRETARIAT COLONY" "SECRETARIAT COLONY 4TH CROSS ROAD" 2 2021-05-15
15 194 "THORAIPAKKAM" "DEVARAJ NAGAR" "DEVARAJ NAGAR SALAI" 2 2021-05-15
15 194 "THORAIPAKKAM" "METTUKUPPAM" "RAJIV GANDHI ROAD" 1 2021-05-15
15 194 "THORAIPAKKAM" "AAZHKANDESWARAR NAGAR" "AAZHKANDESWARAR NAGAR 2ND STREET" 1 2021-05-15
15 194 "THORAIPAKKAM" "AAZHKANDESWARAR NAGAR" "AAZHKANDESWARAR NAGAR MAIN ROAD" 1 2021-05-15
15 194 "THORAIPAKKAM" "PALLAVAN KUDIIRUPPU" "PALLAVAN KUDIIRUPPU MAIN STREET" 1 2021-05-15
15 194 "THORAIPAKKAM" "METTU KUPPAM" "METTUKUPPAM" 1 2021-05-15
15 194 "THORAIPAKKAM" "BARATHIYAR NAGAR" "BARATHIYAR NAGAR" 1 2021-05-15
15 194 "THORAIPAKKAM" "KUMARAN KUDIL" "KUMARAN KUDIL EXTN 2ND CROSS ST" 1 2021-05-15
15 194 "THORAIPAKKAM" "KUMARAN KUDIL" "KUMARAN KUDIL EXTN MAIN ROAD" 1 2021-05-15
15 194 "THORAIPAKKAM" "METTUKUPPAM" "INDUSTRIAL ESTATE ROAD" 1 2021-05-15
15 194 "THORAIPAKKAM" "CHANDRASEKARAN AVENUE" "CHANDRASEKARAN AVENUE 1ST ST" 1 2021-05-15
15 194 "THORAIPAKKAM" "KUMARAN KUDIL" "KUMARAN KUDIL MAIN ROAD" 1 2021-05-15
15 195 "THORAIPAKKAM" "KANNAKI NAGAR" "20TH CROSS STREET" 2 2021-05-15
15 195 "THORAIPAKKAM" "KANNAKI NAGAR" "32ND CROSS STREET" 2 2021-05-15
15 195 "THORAIPAKKAM" "PETTAI" "RAJIV GANDHI SALAIOMR" 2 2021-05-15
15 195 "THORAIPAKKAM" "PETTAI" "SOUDESWARI NAGAR 1ST  STREET" 2 2021-05-15
15 195 "THORAIPAKKAM" "PETTAI" "LAKSHMI NAGAR" 2 2021-05-15
15 195 "THORAIPAKKAM" "KANNAKI NAGAR" "8TH CROSS STREET" 1 2021-05-15
15 195 "okkiyam thoraippakkam" "Ezhil Nagar TNSCB" "Block - 32" 1 2021-05-15
15 195 "THORAIPAKKAM" "PETTAI" "NEHRU NAGAR VI STREET" 1 2021-05-15
15 195 "okkiyam thoraippakkam" "Ezhil Nagar TNSCB" "Block - 5" 1 2021-05-15
15 195 "okkiyam thoraippakkam" "Ezhil Nagar TNSCB" "Block - 13" 1 2021-05-15
15 195 "okkiyam thoraippakkam" "Ezhil Nagar TNSCB" "Block - 41" 1 2021-05-15
15 195 "okkiyam thoraippakkam" "Ezhil Nagar TNSCB" "Block - 25" 1 2021-05-15
15 195 "okkiyam thoraippakkam" "Tsunami Nagar" "Block - 31" 1 2021-05-15
15 195 "THORAIPAKKAM" "KANNAKI NAGAR" "51ST  CROSS STREET" 1 2021-05-15
15 195 "okkiyam thoraippakkam" "Ezhil Nagar TNSCB" "Block - 15" 1 2021-05-15
15 195 "THORAIPAKKAM" "PETTAI" "PILLAIYAR KOIL STREET" 1 2021-05-15
15 195 "THORAIPAKKAM" "PETTAI" "VIVEKANTHAR STREET" 1 2021-05-15
15 196 "INJAMBAKKAM" "VETTUVANKANI" "TEACHER COLONY 1 TO 4 STREET" 2 2021-05-15
15 196 "INJAMBAKKAM" "VETTUVANKANI" "ECR BHARATHI  VETTUVANKENI" 2 2021-05-15
15 196 "INJAMBAKKAM" "INJAMBAKKAM" "BETHEL  NAGAR 5TH STREET" 2 2021-05-15
15 196 "INJAMBAKKAM" "INJAMBAKKAM" "GOWRIAMMAN KOIL STREET" 2 2021-05-15
15 196 "INJAMBAKKAM" "INJAMBAKKAM" "BETHEL NAGAR" 1 2021-05-15
15 196 "INJAMBAKKAM" "VETTUVANKANI" "RAMALINGAM NAGAR" 1 2021-05-15
15 196 "INJAMBAKKAM" "INJAMBAKKAM" "POTHIGAI  STREET" 1 2021-05-15
15 196 "INJAMBAKKAM" "INJAMBAKKAM" "SELVA NAGAR" 1 2021-05-15
15 196 "INJAMBAKKAM" "INJAMBAKKAM" "BETHEL NAGAR 2ND SOUTH STREET" 1 2021-05-15
15 196 "INJAMBAKKAM" "INJAMBAKKAM" "BETHEL NAGAR   SOUTH" 1 2021-05-15
15 196 "INJAMBAKKAM" "INJAMBAKKAM" "DEVI NAGAR" 1 2021-05-15
15 196 "INJAMBAKKAM" "INJAMBAKKAM" "CHOZHAMANDALA DEVI IV STREET" 1 2021-05-15
15 196 "INJAMBAKKAM" "VETTUVANKANI" "BHARATHI STREET" 1 2021-05-15
15 196 "INJAMBAKKAM" "VETTUVANKANI" "POOMPUHAR STREET" 1 2021-05-15
15 196 "INJAMBAKKAM" "VETTUVANKANI" "2ND AVENUE" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "LALBAHADUR SASTRI STREET" 2 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "ELCOT AVENUE-CENTRAL PARK WESTREET" 2 2021-05-15
15 197 "KARAPAKKAM" "KARAPAKKAM" "Avvaiyar street" 2 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "M.G.R. STREET" 2 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "NARAYANASAMY NAGAR" 2 2021-05-15
15 197 "KARAPAKKAM" "KARAPAKKAM" "INDRA GANDHI STREET" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "KARUNANITHI SALAI WARD 12" 1 2021-05-15
15 197 "KARAPAKKAM" "KARAPAKKAM" "KALIAMMAN KOIL 2ND STREET" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "ANNA STREET" 1 2021-05-15
15 197 "KARAPAKKAM" "KARAPAKKAM" "GANGAIAMMAN KOIL STREET EXTN." 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "BOOPATHY NAGAR MAIN ROAD" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "CLASSIC RETREAT MAIN ROAD" 1 2021-05-15
15 197 "KARAPAKKAM" "KARAPAKKAM" "RANGASAMY NAICKAR STREET" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "T. N. HOUSING BOARD  A ROAD" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "New Kumaran Nagar 1st Main Road" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "EZHIL NAGAR MAIN STREET" 1 2021-05-15
15 197 "KARAPAKKAM" "KARAPAKKAM" "NADU STREET" 1 2021-05-15
15 197 "KARAPAKKAM" "KARAPAKKAM" "V.O.C Street" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "BOPATHI NAGAR 1ST CROSS STREET" 1 2021-05-15
15 197 "KARAPAKKAM" "KARAPAKKAM" "RANGASAMY NAICKAR 2ND STREET" 1 2021-05-15
15 197 "KARAPAKKAM" "KARAPAKKAM" "KALIAMMAN KOIL 1ST STREET" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "MODEL SCHOOL ROAD" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "ELCOT AVENUE MAIN STREET" 1 2021-05-15
15 197 "SHOLINGANALLUR" "SHOLINGANALLUR" "GOVINDASAMY MAIN STREET" 1 2021-05-15
15 197 "KARAPAKKAM" "KARAPAKKAM" "Veerapandiyan street" 1 2021-05-15
15 198 "SHOLINGANALLUR" "SHOLINGANALLUR" "Village high road 34th cross street" 2 2021-05-15
15 198 "SHOLINGANALLUR" "SHOLINGANALLUR" "PONNIAMMAN KOIL IIND ST" 2 2021-05-15
15 198 "SHOLINGANALLUR" "SHOLINGANALLUR" "Village high road 33rd cross street" 1 2021-05-15
15 198 "SHOLINGANALLUR" "AKKARAI" "ISKAN TOWER STREET" 1 2021-05-15
15 198 "SHOLINGANALLUR" "SHOLINGANALLUR" "TNHB Lake view Street" 1 2021-05-15
15 198 "SHOLINGANALLUR" "SHOLINGANALLUR" "Village high road 32nd cross st" 1 2021-05-15
15 198 "SHOLINGANALLUR" "PARAMESWARAN NAGAR" "PARAMESWARAN NAGAR ST" 1 2021-05-15
15 198 "SHOLINGANALLUR" "PANAIYUR" "V.G.P MAIN STREET" 1 2021-05-15
15 198 "SHOLINGANALLUR" "SHOLINGANALLUR" "VILLAGE HIGH ROAD" 1 2021-05-15
15 198 "SHOLINGANALLUR" "SHOLINGANALLUR" "KALAIGNAR KARUNANIDHI SALAI" 1 2021-05-15
15 198 "SHOLINGANALLUR" "AKKARAI" "AKKARAI VILLAGE IST STREET" 1 2021-05-15
15 199 "UTHANDI" "UTHANDI" "VINAYAGAR KOIL STREET" 2 2021-05-15
15 199 "UTHANDI" "UTHANDI" "BAJANAI KOIL STREET" 1 2021-05-15
15 200 "SEMMANCHERI" "SEMMANCHERI" "TNSCB 49TH CROSS STREET" 2 2021-05-15
15 200 "SEMMANCHERI" "SEMMANCHERI" "TNSCB 77TH CROSS STREET" 1 2021-05-15
15 200 "SEMMANCHERI" "SEMMANCHERI" "TNSCB 69TH CROSS STREET" 1 2021-05-15
15 200 "SEMMANCHERI" "SEMMANCHERI" "PERUMAL KOIL STREET" 1 2021-05-15
15 200 "SEMMANCHERI" "SEMMANCHERI" "VEERAVANJINATHAN SALAI" 1 2021-05-15
15 200 "SEMMANCHERI" "SEMMANCHERI" "TNSCB 68TH CROSS STREET" 1 2021-05-15
15 200 "SEMMANCHERI" "SEMMANCHERI" "RAJIV GANDHI ROAD OLD MAHABALIPURAM ROAD" 1 2021-05-15
15 200 "SEMMANCHERI" "BHARATHY NAGAR" "BHARATHY NAGAR MAIN STREET" 1 2021-05-15
1 3 "ENNORE" "ANNAI SIVAGAMI NAGAR" "ANNAI SIVAGAMI NAGAR 9TH STREET" 4 2021-05-15
1 3 "ENNORE" "ENNORE" "E.T.P.S 3RD BLOCK" 4 2021-05-15
1 3 "ENNORE" "ANNAI SIVAGAMI NAGAR" "ANNAI SIVAGAMI NAGAR 2ND STREET" 3 2021-05-15
1 4 "ERNAVOOR" "Ramanathapuram" "Ramanathapuram 10th street" 3 2021-05-15
1 5 "AJAX" "THIRUNAGAR" "THIRUNAGAR 1ST STREET" 5 2021-05-15
1 5 "AJAX" "AJAX" "TIRUVOTTRIYUR HIGH ROAD" 4 2021-05-15
1 5 "ERNAVOOR" "Sakthipuram" "Sakthipuram  2nd Street" 3 2021-05-15
1 6 "TIRUVOTTRIYUR" "SAKTHI GANAPATHI NAGAR" "SAKTHI GANAPATHI NAGAR 1ST STREET" 3 2021-05-15
1 7 "TIRUVOTTRIYUR" "GARGIL NAGAR" "KCP QUARTERS" 3 2021-05-15
1 7 "TIRUVOTTRIYUR" "RADHAKRISHNAN NAGAR" "RADHAKRISHNAN NAGAR" 3 2021-05-15
1 9 "TIRUVOTTRIYUR" "VILLAGE STREET" "VILLAGE STREET LANE" 3 2021-05-15
1 10 "TIRUVOTTRIYUR" "WEST MADA" "WEST MADA STREET" 3 2021-05-15
1 11 "KALADIPET" "CHINNA METTU PALAYAM" "CHINNA METTU PALAYAM 2ND STREET" 4 2021-05-15
1 11 "TIRUVOTTRIYUR" "ELLAIAMMAN KOIL" "EAST ELLAIAMMAN KOIL STREET" 3 2021-05-15
1 13 "TIRUVOTTRIYUR" "SATHANGADU" "AMBAL STREET" 3 2021-05-15
2 15 "EDYANCHAVADI" "MANALI NEW TOWN" "BLOCK-63C" 4 2021-05-15
2 15 "EDYANCHAVADI" "MANALI NEW TOWN" "BLOCK-29,30" 3 2021-05-15
2 15 "EDYANCHAVADI" "MANALI NEW TOWN" "BLOCK-36" 3 2021-05-15
2 16 "KADAPAKKAM" "RAJIV GANDHI NAGAR" "RAJIVGANDHI NAGAR 2ND STREET" 4 2021-05-15
2 16 "KADAPAKKAM" "KULAKKARAI" "KULAKKARAI SALAI PERUMAL KOIL STREET" 3 2021-05-15
2 18 "MANALI" "PERUMAL KOIL" "PURATCHIKAVI BHARATHIDHASAN STREET" 5 2021-05-15
2 18 "MANALI" "CPCL COMPANY" "CPCL LAYOUT 11TH STREET" 3 2021-05-15
2 19 "MATHUR" "PERIYAMATHUR" "SAKTHI MURUGAN NAGAR" 5 2021-05-15
2 19 "MATHUR" "MANJAMBAKKAM" "KAMARAJAR SALAI" 3 2021-05-15
2 19 "MATHUR" "MMDA" "MMDA 2ND MAIN ROAD" 3 2021-05-15
2 19 "MATHUR" "MMDA" "MMDA 3RD MAIN ROAD" 3 2021-05-15
2 21 "MANALI" "THIRUVALLUVAR THIRUMANA MANDAPAM" "SANNATHI STREET" 3 2021-05-15
3 22 "PUZHAL" "Near JAIN TEMPLE" "Sivaraj 3rd  Street" 4 2021-05-15
3 22 "KAVANKARAI" "Meenakshi Nagar" "Meenakshi 1st Street" 3 2021-05-15
3 22 "PUZHAL" "Near Panchayat Office" "Gandhi Main Street" 3 2021-05-15
3 24 "Soorapattu" "Near Division Office" "EZHIL NAGAR 1ST STREET" 4 2021-05-15
3 24 "Soorapattu" "Soorapattu  North" "Soorapattu Main Road" 3 2021-05-15
3 25 "KATHIRVEDU" "Ranga Avenue" "RANGA MAIN AVENUE 3RD CROSS STREET" 3 2021-05-15
3 27 "MADHAVARAM" "MANDAIVELI" "PERUMAL KOIL STMandaiveli" 3 2021-05-15
3 27 "MADHAVARAM" "MANDAIVELI" "Nehru 1st Cross St" 3 2021-05-15
3 27 "MADHAVARAM MILK COLONY" "EDAIMA NAGAR" "M C G AVENUE 5 TH  STREET" 3 2021-05-15
3 28 "MADHAVARAM" "KK THAZHAI" "MEENATCHI BHARATHY CO-OP NAGAR" 4 2021-05-15
3 28 "MADHAVARAM" "Periyasekadu" "Kalasathamman Koil Street" 3 2021-05-15
3 29 "Chinnasekkadu" "Gandhi Nagar" "PERUMAL KOIL STGandhi Nagar" 3 2021-05-15
3 29 "Chinnasekkadu" "Chinnasekkadu West" "Vedhagiri Street" 3 2021-05-15
3 29 "Chinnasekkadu" "Chinnasekkadu North" "Raji Street" 3 2021-05-15
3 31 "MADHAVARAM" "MRH ROAD" "RC QUEENS PARK,182E,MRHROAD" 3 2021-05-15
3 32 "LAKSHMIPURAM - MADHAVARAM" "KADAPPAH  ROAD" "KADAPPAH  ROAD, LAKSHMIPURAM" 3 2021-05-15
3 32 "LAKSHMIPURAM - MADHAVARAM" "TEACHERS COLONY" "Teachers colony 3rd main road." 3 2021-05-15
4 36 "Erukkencherry" "Sulpunal Karai" "Dr. Ambedkar Street Suzpunal Karai" 3 2021-05-15
4 36 "Vyasarpadi" "Sharma Nagar" "Sharma Nagar 12th  Street" 3 2021-05-15
4 38 "Tondiarpet" "Prince Village Phase - 2" "Ellaya Street" 5 2021-05-15
4 38 "Tondiarpet" "Nethaji Nagar" "Nethaji Nagar 2nd Street" 3 2021-05-15
4 38 "Tondiarpet" "Nethaji Nagar" "Nethjai Nagar A Street" 3 2021-05-15
4 39 "New Washermen Pet" "New Washermen Pet" "Thiruyottiyur High Road" 3 2021-05-15
4 46 "Vyasarpadi" "Vyasarpadi" "Erukancheri High Road" 4 2021-05-15
4 48 "Old Washermenpet" "T.H.Road" "Solaiappan Street" 5 2021-05-15
5 49 "Old Washermenpet" "Gollavar Agraharam" "G.A Road" 7 2021-05-15
5 49 "Old Washermenpet" "Old Washermenpet" "Solaiappan Street" 4 2021-05-15
5 49 "Old Washermenpet" "Old Washermenpet" "Kappal Bolu Chetty Street" 4 2021-05-15
5 49 "Old Washermenpet" "Old Washermenpet" "Thandavarayan Mudali Street" 3 2021-05-15
5 49 "Old Washermenpet" "Grace Garden" "Grace Garden 1st Lane" 3 2021-05-15
5 49 "Old Washermenpet" "Somu Chetty Thottam" "Somu Chetty Thottam 2nd Lane" 3 2021-05-15
5 50 "Royapuram" "Royapuram" "Mannar Samy Koil Street" 9 2021-05-15
5 50 "Royapuram" "Royapuram" "Badhala Vigneshwarar Koil Street" 3 2021-05-15
5 52 "Royapuram" "Royapuram" "Ramanaicken Street" 3 2021-05-15
5 54 "Kondithoppu" "Kondithoppu" "Mint Street" 5 2021-05-15
5 55 "George Town" "George Town" "Acharappan Street" 4 2021-05-15
5 55 "George Town" "Seven Wells" "Paramananda Street" 3 2021-05-15
5 55 "George Town" "Seven Wells" "1st  Narayanan Street" 3 2021-05-15
5 56 "Broadway" "Broadway" "Pedariyar Koil Street" 19 2021-05-15
5 56 "George Town" "Muthial Pet" "Ramasamy Street" 6 2021-05-15
5 56 "George Town" "Broadway" "Thaiyappa Mudali Street" 4 2021-05-15
5 56 "George Town" "Muthial Pet" "Saiva Muthaiya  Mudali Street" 3 2021-05-15
5 58 "Choolai" "Choolai" "Kalathiyappa Street" 7 2021-05-15
5 58 "Choolai" "Choolai" "Avadhana Papaier Road" 3 2021-05-15
5 58 "Choolai" "Choolai" "Arani Muthu Street" 3 2021-05-15
5 59 "Edapalayam" "Edapalayam" "Evr Salai" 5 2021-05-15
5 60 "George Town" "George Town" "Linghi Chetty Street" 3 2021-05-15
5 61 "Pudupet" "Pudupet" "Thiruvengadam Street" 4 2021-05-15
5 61 "Pudupet" "Pudupet" "Driver Street" 3 2021-05-15
5 61 "Egmore" "Egmore" "Poosala Gengu Street" 3 2021-05-15
5 62 "Chindatripet" "Chindatripet" "Samy P Street" 4 2021-05-15
5 62 "Chindatripet" "Chindatripet" "SAMY N STREET" 3 2021-05-15
5 63 "Chepauk" "Anna Salai" "Subedhar Hussain Street" 5 2021-05-15
6 64 "Kolathur" "Thenpalani Nagar" "Periyar Street Thenpalani Nagar" 6 2021-05-15
6 64 "Kolathur" "Kolathur" "Kolathur School Road" 5 2021-05-15
6 64 "Kolathur" "Mahathma Gandhi Nagar" "Mahathma Gandhi Nagar I Street" 4 2021-05-15
6 64 "Kolathur" "Balaji Nagar" "Balaji Nagar Ii C/S Street" 4 2021-05-15
6 64 "Kolathur" "Kolathur Colony" "Kolathur Colony Haridoss Main Road" 4 2021-05-15
6 64 "Kolathur" "Agastheeswaran Nagar" "Agastheeswaran Nagar Ii Street" 3 2021-05-15
6 64 "Kolathur" "Poompuhar Nagar" "Poompuhar Nagar Ii Main Road" 3 2021-05-15
6 64 "Kolathur" "Poompuhar Nagar" "Poompuhar Nagar 10th Street" 3 2021-05-15
6 64 "Kolathur" "Mahathma Gandhi Nagar" "Mahathma Gandhi Nagar Ii Street" 3 2021-05-15
6 64 "Kolathur" "Somanathapuram" "Somanathapuram I Street" 3 2021-05-15
6 66 "Peravallur" "Vetri Nagar" "Annal Gandhi Street" 5 2021-05-15
6 66 "Peravallur" "Periyar Nagar" "Karthikeyan  Salai" 4 2021-05-15
